login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count
7,0,548.5383290445836,1,3,5,56,1
11,0,399.2955041382013,0,1,9,39,10
8,0,470.65219112063886,1,0,3,23,0
5,1,193.9567229462281,6,4,10,42,9
7,0,546.8208212576548,2,0,1,8,2
7,0,549.147897340908,2,4,3,16,2
7,0,561.1653515108903,3,1,1,14,1
7,0,551.2260540725958,1,0,1,13,0
7,0,539.7362165286187,2,0,1,11,0
9,0,539.2379526375486,1,5,9,21,0
8,0,699.8806827267765,2,3,8,41,5
13,0,343.6962584528914,3,5,8,46,6
9,0,537.5638091646415,3,4,2,8,0
6,0,603.1269772454058,3,0,6,15,0
9,0,469.72184970665194,2,0,3,13,1
8,0,536.7813733714253,6,8,9,9,13
8,0,474.91491163178455,0,0,3,22,1
9,0,538.8566488595801,4,0,9,39,1
7,0,600.1553745309055,2,0,9,35,6
8,0,654.6833482220843,2,3,9,30,3
7,0,610.433660757193,3,2,10,43,5
9,0,535.0,1,2,1,13,0
7,0,562.8094258475497,4,1,1,13,1
8,0,558.4547135223589,0,0,1,13,0
8,0,598.2947388590466,2,2,1,12,0
8,0,541.8203489350375,2,4,15,67,7
8,0,552.3479973401751,2,0,1,7,0
8,0,592.7634870623683,2,4,2,14,0
8,0,551.6973248705378,1,2,15,51,12
8,0,532.1535114575815,2,0,15,38,7
8,0,483.62598407755416,5,5,3,19,2
8,0,559.7602731212357,1,2,1,11,3
7,0,562.4837338177089,2,5,1,8,1
8,1,711.2585074088397,2,1,13,44,2
7,0,546.0,1,4,11,30,7
7,0,673.001254817181,1,1,11,21,4
8,0,480.6196290173905,0,0,4,14,2
5,0,420.1326097157889,0,0,9,33,6
7,0,621.2589069867203,1,1,9,36,1
8,0,593.0,0,0,9,38,9
2,0,398.8733863034495,1,0,9,37,4
7,0,536.4209122670673,0,0,1,9,0
4,0,629.8370376216072,1,1,10,44,9
8,1,1017.0010409651699,4,9,9,22,4
23,1,228.5200725768653,3,8,8,28,5
16,1,779.2236462578998,6,9,13,37,4
8,0,479.1397131130739,1,1,3,19,3
12,0,195.07778363900002,0,4,1,9,2
8,0,588.0957469237406,5,6,6,20,2
8,0,475.0995740512274,2,0,3,16,2
8,0,593.2951285802742,1,2,1,10,0
9,0,535.0,1,3,1,12,1
11,0,499.8862223969329,1,2,9,36,8
7,0,545.1246284961754,2,3,9,46,3
4,0,474.3857349196421,1,0,7,27,5
8,0,618.2338084894883,1,4,11,36,3
7,0,592.9438038191558,0,0,9,40,4
7,0,534.4723663611799,2,5,0,13,0
7,0,536.6432963302723,1,3,10,44,16
8,0,566.7504245606526,1,2,1,9,0
11,0,333.04029244063037,1,4,8,32,11
8,0,590.7370842072605,3,1,9,20,11
7,0,599.3061607537395,1,1,9,43,3
7,0,536.3073531598466,2,1,5,18,2
18,0,494.9862993438851,9,19,12,36,2
7,0,475.28512184427234,0,0,14,35,1
8,0,588.9681899950858,1,0,9,45,9
6,0,494.6941610090811,1,1,15,45,15
7,0,554.5375827226288,2,3,13,47,5
8,0,665.0,4,1,9,37,2
8,0,585.4598221889402,2,0,11,41,14
8,0,600.0,1,0,11,31,8
8,0,480.3484469255341,1,2,14,45,6
12,0,358.0378011550008,3,0,11,45,9
6,0,719.4642008229043,2,3,9,34,11
8,0,600.0,1,3,11,33,2
12,0,380.25572485921094,0,0,9,44,0
11,0,267.5150944591776,2,0,9,33,9
3,0,173.10606570022364,3,4,11,40,3
8,0,470.3341508723781,1,0,3,21,2
9,0,549.0537837585915,2,5,1,9,1
7,0,665.4486859451714,0,0,8,51,7
9,0,536.1601418218376,5,3,1,9,0
8,0,537.6972850759792,2,2,15,62,15
7,0,561.9746900914272,2,3,11,37,6
15,0,357.94213567161904,1,1,10,36,1
9,0,537.5960243926307,2,3,1,7,0
8,0,543.551036485819,1,3,15,65,7
4,0,554.1405968660953,1,0,1,9,0
8,0,538.3022072251805,3,1,15,48,5
9,0,534.0,1,1,1,7,0
8,0,474.32499996232025,1,1,3,24,1
8,0,557.5514977655478,6,6,10,37,9
7,0,532.7870672681175,1,0,3,16,2
8,0,480.0,5,9,3,16,2
8,0,658.725498660138,2,4,9,34,6
8,0,554.4319570681838,1,4,11,34,3
9,0,538.7026368076134,0,0,1,12,0
8,0,541.867300560739,1,0,16,61,8
7,0,620.9193685971911,2,0,9,43,17
8,0,493.74620765518574,2,0,3,25,4
7,0,545.4922732009076,2,0,3,13,2
8,0,531.9797134477465,4,8,14,57,5
6,0,476.7468854397168,1,0,4,25,3
8,0,535.388658047743,1,3,1,10,3
9,0,469.4857295794838,1,4,3,15,4
7,0,548.0,6,6,1,7,0
9,0,534.0,2,0,1,4,0
4,0,492.1508118769258,1,0,15,51,18
7,0,558.717305365121,3,0,1,8,1
7,0,549.6640772290499,0,0,1,10,0
8,0,541.3522936367541,1,0,16,61,8
13,0,583.2272715322854,4,4,10,33,1
7,0,676.6988579962018,1,3,11,42,3
9,0,443.3090450966001,2,2,9,37,9
7,0,550.7728474057839,2,0,1,14,2
7,0,612.6771959269568,2,0,10,34,7
7,0,527.0682314261492,1,1,0,11,0
8,0,628.0902009820223,2,2,5,13,0
5,0,692.8994788745468,1,0,11,42,1
21,0,174.4456081147412,5,9,11,35,14
8,0,587.6058445326453,1,0,11,42,14
7,0,555.5332818225203,6,7,1,7,0
12,0,253.967053047347,0,0,7,20,0
2,0,554.4546187334283,2,1,1,8,0
7,0,549.0,1,0,1,8,0
8,0,465.03141341402534,0,0,3,15,4
7,0,486.3277677176454,2,3,15,53,9
7,0,565.8000790935558,1,2,1,9,0
3,0,654.0106272088008,1,0,12,32,4
8,0,594.6942509640656,2,3,1,10,0
8,0,540.6141061853709,2,0,15,59,6
7,0,602.0,6,4,9,30,4
9,0,536.0,1,0,1,11,0
8,0,542.5270877178466,2,0,4,15,2
7,0,552.264861617255,1,2,0,56,0
7,0,621.0,2,0,9,32,11
7,0,660.008860558915,0,0,9,42,5
12,0,161.8365368084647,1,0,14,42,4
7,0,546.0,2,1,1,9,1
8,0,550.0,1,5,1,8,1
8,0,578.1960019642711,2,0,9,37,6
12,0,277.01027657985816,1,2,9,30,3
5,0,420.082658752317,2,1,9,35,9
8,0,489.0,2,1,4,16,1
9,0,490.9458004919835,0,0,3,11,3
17,0,159.94288636084073,3,3,13,32,9
8,0,465.01761037941844,6,2,0,9,1
8,0,539.2398772841384,5,6,15,55,20
9,0,538.7864492264939,3,2,1,8,0
8,0,600.0,3,1,12,25,2
11,0,425.677701139587,1,4,9,37,12
8,0,534.2583330695395,2,0,15,37,8
8,0,558.7861204666858,0,0,9,39,9
4,0,627.4782284584677,2,0,9,37,6
8,0,503.55331327477603,1,0,3,24,6
8,0,614.5267571741578,1,0,3,13,0
7,0,564.5049360379812,0,0,9,28,10
4,0,481.93609918635593,2,0,13,46,19
0,1,895.5600662162961,2,3,3,14,0
14,0,255.7024367587516,1,0,7,39,6
8,0,706.1839184093078,2,4,10,27,5
7,0,483.0365494053573,4,5,15,50,11
7,0,564.3186296909265,2,4,1,9,0
12,0,183.4185338315894,2,2,15,54,18
7,0,607.9853502835547,2,3,10,30,9
8,0,656.9887186452171,1,3,9,35,7
12,1,484.38337359013445,0,0,4,35,0
8,0,534.247189409314,6,2,15,47,5
6,0,537.3174098837605,7,9,11,43,12
7,0,616.5871293826563,1,2,9,42,13
7,0,534.0,1,3,1,17,0
7,0,549.0,2,0,1,8,0
7,0,557.868231560126,5,5,1,7,0
7,0,562.5980164326289,1,0,15,56,12
7,0,554.8916364992348,2,0,1,12,1
5,0,232.46519764229078,2,4,13,42,13
7,0,612.44408066019,4,4,9,39,9
9,0,534.657115291386,1,0,9,22,0
7,0,562.4634736926206,2,3,10,38,6
1,1,818.5019943358499,1,0,12,48,8
5,0,1036.7534767400107,1,0,9,27,1
8,0,658.3337026332568,0,0,9,42,6
8,0,588.7138511298668,0,0,8,12,0
17,0,298.91730530999183,5,12,10,31,0
7,0,558.0202531711598,2,1,11,49,13
7,0,675.0632286483336,1,3,11,43,3
14,0,360.02867215222284,3,1,9,32,6
7,0,592.6242532593707,0,0,9,40,4
9,0,460.79169604034354,1,0,4,23,1
7,0,616.1133864229628,2,2,10,13,11
7,0,673.0,1,1,11,39,5
8,0,540.2991538178624,2,0,15,34,3
8,0,622.4746371923113,2,3,11,9,4
9,0,537.8377178035754,2,3,1,16,2
7,0,545.6975018137072,2,0,1,9,0
8,0,552.7601076474299,2,3,16,59,19
8,0,734.0096789060037,1,5,9,38,9
8,0,567.8402098467767,5,4,1,7,2
9,0,736.6607292071313,0,0,4,19,3
7,0,549.9033492845153,0,0,1,8,0
8,0,537.4999736012443,0,0,12,43,10
7,0,554.136827926702,2,0,1,11,1
11,0,491.18683583844074,1,3,8,29,8
9,0,544.7044772968374,4,7,9,17,1
8,0,565.4787541663868,1,1,9,39,3
8,0,531.0996684153624,1,4,15,62,4
6,0,234.78608952945038,2,3,13,42,14
9,0,536.9652491941246,2,0,9,26,3
7,0,554.3996107918431,2,4,16,60,19
13,0,245.24210517231404,2,0,7,41,6
8,0,490.5156866861064,2,4,3,16,1
7,0,553.7314892692682,2,0,1,11,0
8,0,700.5529757198009,3,5,10,38,8
7,0,549.8356861631655,0,0,1,11,0
4,0,188.70501503393928,5,15,11,40,11
7,0,628.279670769354,3,0,9,37,8
8,0,659.0325423391696,2,1,9,46,8
8,0,476.60376020945114,1,0,3,24,1
7,0,624.08210152673,3,3,11,23,2
7,0,556.271650968208,2,1,11,48,12
8,0,538.1019760814115,0,0,15,39,4
8,0,557.8443283355174,3,5,9,34,2
8,0,607.0,2,0,12,32,2
6,0,709.3251516433351,0,0,10,38,10
7,0,554.0,2,4,1,14,0
9,0,475.23394068505297,0,0,3,18,3
9,0,536.2055756844999,2,5,1,14,1
7,0,542.113645382635,1,4,1,12,1
12,0,491.56641099741097,1,2,9,30,7
13,0,357.0167989369128,3,0,10,45,11
12,0,226.68563585745318,1,5,1,13,0
8,0,494.41105505485103,2,0,3,25,2
7,0,543.5163277236265,1,3,0,13,0
9,0,469.63218990687056,1,2,3,16,3
8,0,597.7249453759202,0,0,10,32,10
7,0,569.3525914914444,2,0,12,35,13
8,0,502.34582146459496,1,1,3,23,4
7,0,476.6517091925562,2,0,15,30,19
13,0,241.63688004554984,2,2,9,36,5
8,0,607.0,2,2,12,34,3
8,0,498.82575404152396,1,2,4,17,2
8,0,717.0079546785846,5,7,8,25,6
8,0,546.3263544665668,8,3,1,6,0
2,0,466.7512074954835,1,2,9,35,9
7,0,610.1301707454933,3,1,9,41,10
8,0,563.5710324457758,1,0,13,29,15
7,0,528.0309393103505,0,1,1,11,0
8,0,594.0,1,4,1,9,0
8,0,591.1941724381835,4,3,9,24,10
12,0,328.636446211732,2,2,9,39,12
8,0,450.0359942063429,3,1,9,34,2
7,0,538.0,1,4,1,13,0
7,0,536.0334088390266,3,4,9,35,9
7,0,611.4505264436502,2,1,9,37,9
7,0,599.4049460721551,0,0,8,34,7
12,0,446.7293965056574,4,5,9,28,5
1,1,1074.8344953333203,1,0,5,29,2
7,0,548.2611733711489,5,5,1,7,0
9,0,539.0710296536562,1,1,1,7,1
8,0,477.70774635630227,0,0,3,24,2
12,0,544.8994142565596,2,2,9,34,11
8,0,562.02860717195,1,0,13,27,17
8,0,478.69168729819035,1,4,3,13,0
7,0,560.6095770544755,5,2,14,39,3
7,0,562.87697921257,3,2,10,40,1
8,0,714.1667487210567,5,3,9,29,3
12,0,223.9910496648621,2,5,1,12,1
7,0,489.4372890515131,2,2,15,48,14
8,0,584.325582905257,1,2,9,38,2
8,0,709.0400826613956,1,0,12,40,4
8,0,546.8236708123247,2,4,9,44,5
7,0,617.3946706765715,1,3,10,38,4
12,0,131.4054890694345,1,0,11,45,8
1,0,537.4669121021541,6,11,6,7,1
14,1,778.1819486539586,5,7,13,40,6
8,0,473.5812170346327,1,0,3,16,2
9,0,536.4117236418771,3,0,2,13,2
8,0,598.1706475454023,0,1,1,7,1
11,0,380.2815889368536,0,2,9,39,1
9,0,551.2949156049087,2,3,11,40,7
7,0,564.16129960897,2,1,11,33,11
8,0,600.0,1,3,11,33,1
11,0,221.2138744755255,6,4,11,46,12
9,0,536.1541907359056,5,3,1,6,0
7,0,621.3320595054918,2,0,9,33,9
11,0,443.3040975358808,3,3,10,25,6
8,0,560.0,1,2,1,11,3
7,0,749.026310819195,2,2,9,46,11
7,0,1166.3142654802998,1,0,11,44,3
7,0,664.9235644623326,0,0,0,6,0
13,0,360.46428175404856,2,1,10,44,8
12,0,215.4449965650135,3,3,2,9,3
7,0,568.0,1,2,1,9,0
8,0,591.1124744743845,1,0,9,38,5
8,0,611.2088141799602,1,1,2,15,0
10,0,288.30487696432,2,4,15,48,16
7,0,475.73068805046046,0,0,14,32,1
7,0,557.3812839811595,6,4,1,8,0
8,0,533.0591575444793,5,10,15,57,4
8,0,586.3984792344897,2,0,9,41,6
7,0,546.4560477090735,2,1,0,15,0
8,0,495.0,2,0,3,22,3
8,0,585.241690743226,0,0,9,39,4
7,0,536.7515582582429,1,0,4,12,3
10,0,329.00977712669055,2,0,9,41,4
7,0,555.7201410460525,1,2,11,48,12
11,0,382.43605241319244,0,0,1,7,0
8,0,619.6965444406331,2,0,11,9,9
8,0,586.8102217573555,2,0,9,41,6
7,0,476.4742474240693,0,0,14,39,21
12,0,446.0757359336639,3,1,9,30,5
6,0,227.71671222289396,1,2,0,5,0
9,0,468.708226663282,0,4,3,16,4
11,0,288.96848119071336,0,0,6,58,7
8,0,560.7084334202239,1,0,3,11,4
12,0,183.40556512255753,2,3,14,54,18
7,0,651.993224879926,1,2,8,29,2
7,0,546.9563877851692,4,4,10,47,4
8,0,533.066076915128,3,3,14,51,14
13,0,362.7088104831433,1,3,10,43,6
7,0,530.0056172889808,1,0,3,16,2
8,0,473.8372883244118,0,0,3,20,0
7,0,524.0,7,7,1,9,0
8,0,721.1608914715648,1,1,8,37,3
8,0,602.9374286902515,6,7,9,28,1
12,0,196.52228271620737,3,0,15,47,6
7,0,547.3310014241678,2,1,1,8,2
13,0,134.98687577623784,2,1,15,45,12
10,0,290.8988212488715,3,4,15,48,15
10,0,387.39465796260856,0,1,1,9,0
8,0,555.331988681386,1,2,13,35,2
11,0,432.3669339379432,6,5,11,42,10
13,0,372.129221137562,5,8,9,31,0
8,0,656.0808287671407,2,0,9,46,13
12,0,159.4056872898055,5,10,6,28,1
8,0,539.6004294382114,2,1,10,33,3
8,0,593.0,1,0,9,38,2
7,0,542.1374432142065,1,4,1,15,1
8,0,709.3148685912578,2,1,12,41,0
12,0,392.27965485385806,0,4,3,14,5
8,0,664.181469870268,0,0,1,8,0
18,0,223.35023502284628,3,5,4,24,1
7,0,558.2915635640726,5,3,1,13,1
8,1,760.3728930109861,1,0,9,37,8
9,0,533.0,2,0,1,7,0
7,0,676.0127662983382,2,0,11,33,5
9,0,537.9361887635612,3,0,3,12,2
8,0,541.6073106547251,2,1,14,30,12
9,0,469.62463106812856,3,5,4,17,1
7,0,528.9016234204238,3,3,1,15,0
12,0,377.9352423257016,0,0,3,8,3
6,0,17.58841394849199,1,0,0,3,0
17,0,707.2880561466345,2,0,9,26,6
8,0,720.4055577471476,1,2,8,38,1
12,0,330.00118775192385,7,8,11,38,2
13,0,283.53518417692493,0,0,1,6,0
8,0,548.7610532579532,8,5,9,26,0
9,0,470.0923117254981,2,3,3,13,2
9,0,476.0,3,2,3,16,2
15,0,705.9446134757175,2,1,9,26,6
8,0,600.9016629391722,1,0,9,34,8
3,0,483.7564061238672,0,0,10,37,8
6,0,11.034984211221303,1,0,0,3,0
13,0,372.72414513789465,2,1,9,35,6
8,0,593.0195745265319,0,0,9,40,4
12,0,402.40076706414277,5,5,10,38,7
11,0,274.07826936156255,2,2,16,53,15
7,0,610.5868711847177,3,3,5,20,1
11,0,191.1813947285494,0,0,5,56,2
8,0,536.0141655227253,1,0,15,51,5
8,0,701.0007662198202,5,5,10,39,4
12,0,402.2819557537232,7,5,10,33,5
8,0,593.2890227853648,2,1,1,10,1
8,0,545.7935304533297,2,0,1,9,0
8,0,540.6753017186809,3,6,15,55,22
7,0,535.9874782411155,1,4,11,39,2
7,0,555.4531716170023,2,2,1,8,0
9,0,466.55240437854286,1,0,3,15,1
9,0,535.521037886462,1,0,9,30,2
9,0,538.2899236404575,5,5,9,32,2
7,0,284.9665684966991,6,4,13,31,9
8,0,599.2328290122044,0,0,8,33,8
8,0,537.0882660492691,3,2,11,24,10
9,0,475.4621585753552,0,0,3,20,2
8,0,554.0524192963479,0,0,0,13,0
8,0,536.9347467514701,2,5,1,9,1
6,0,602.9863367078377,3,0,6,15,0
10,0,330.35361719103406,0,0,9,40,5
7,0,679.019249186274,2,3,11,41,9
9,0,538.0,2,4,1,8,0
11,0,300.6198107338945,1,0,1,6,0
13,0,252.58668097418956,0,0,6,39,5
8,0,593.517113222816,2,1,1,10,1
9,0,527.2003144544677,1,0,4,20,2
8,0,554.3650589983974,2,0,9,25,15
8,0,587.0,2,0,9,42,7
8,0,657.0,4,4,9,38,4
8,0,709.7481038203745,2,4,8,31,4
7,0,528.5412698635496,1,2,1,11,0
8,0,474.0,0,0,3,21,1
8,0,473.04656362229014,6,5,3,13,1
7,0,551.0,0,0,10,45,5
12,0,226.72935498381858,3,3,1,11,1
8,0,594.0,1,4,1,9,0
8,0,480.53396103375314,5,6,3,18,2
8,0,491.3523033273931,1,0,3,22,0
8,0,539.0,2,2,15,54,17
8,0,584.1815993899851,2,4,9,37,9
7,0,561.3058821082845,1,4,1,8,0
8,0,607.0,2,0,11,33,2
7,0,559.5330073685253,4,2,1,13,1
12,0,332.80468940453346,4,7,11,33,3
8,0,551.5192243422367,2,1,9,41,6
7,0,524.0493472766308,6,5,1,8,0
10,0,327.31771076875924,2,2,3,16,0
7,0,619.5781116633308,2,0,9,32,7
7,0,545.7364427895253,2,0,1,9,0
7,0,681.0012755243929,1,5,9,33,1
8,0,471.53312569878085,2,0,3,11,2
8,0,591.2877911967981,2,0,9,18,10
9,0,491.4263979528196,0,0,3,12,2
7,0,566.9567491800344,2,1,1,13,0
8,0,529.9483920375294,1,0,3,19,1
6,0,171.46818557857273,2,3,12,41,6
8,0,473.3927453166136,2,0,3,8,0
8,0,490.05882912795425,1,3,5,27,8
13,0,340.36104801080114,2,2,11,44,8
8,0,560.0,5,4,12,37,2
8,0,502.71786891871074,3,3,3,20,2
8,0,544.749036896223,3,5,12,42,16
11,0,279.3871875204372,5,3,1,8,0
7,0,610.2656349064224,4,3,7,21,1
7,0,535.0,2,3,11,9,11
8,0,600.9051770803195,4,1,11,32,8
8,0,555.6145264777243,1,0,9,24,16
8,0,530.2292192201123,2,3,15,62,3
13,0,135.98649683440772,3,0,14,49,10
9,0,537.9907368188875,3,5,1,8,0
7,0,622.708835079391,2,1,10,42,13
9,0,535.7226398748609,2,1,9,41,6
8,0,533.4808414098492,1,4,15,58,16
8,0,551.1362335381606,3,3,11,40,8
8,0,491.9156547282698,2,0,3,18,1
9,0,544.7607819881025,2,0,1,15,0
11,0,395.06675531818837,0,0,9,38,9
7,0,550.9520968770207,0,0,9,44,4
9,0,534.274828209452,2,0,9,22,0
8,0,600.324668796716,5,5,11,25,0
8,0,548.7036411117266,1,1,13,44,14
7,0,550.3334710669646,1,5,1,8,0
7,0,534.7485974517267,2,2,1,14,1
7,0,561.2360822270763,3,1,1,14,1
7,0,547.750463879082,6,5,1,7,1
7,0,714.4905353276768,4,3,11,50,3
9,0,535.8167973438864,3,4,7,26,1
7,0,555.2152756389313,5,3,1,7,1
8,0,735.4885249908425,2,0,11,38,4
7,0,554.5378207855587,2,1,1,6,0
17,1,861.9102859626164,0,0,11,42,4
8,0,540.7857502199703,4,2,9,33,4
8,0,480.54178005631803,1,2,3,14,1
8,0,534.2903830153328,1,0,15,38,7
7,0,543.6991916037452,1,3,0,13,0
9,0,538.0763618219996,5,3,8,37,3
7,0,534.9246904149818,2,4,1,9,1
12,0,335.2070246922693,1,0,10,43,11
9,0,473.1725751836417,2,0,3,16,3
8,0,597.9373858172128,2,2,1,13,0
9,0,297.56384948649804,2,2,1,7,2
9,0,465.44292490625566,1,1,3,18,4
8,0,494.5399517745233,1,0,3,20,3
8,0,468.0794629127849,2,1,3,15,3
8,0,593.0,1,0,10,40,11
7,0,533.499520285715,2,4,1,9,1
7,0,555.0,4,2,1,7,1
8,0,737.0228890106073,1,0,11,37,3
7,0,549.3951316681247,0,0,9,45,6
8,0,559.3171454158756,2,1,1,12,1
8,0,489.5763426871469,2,2,3,16,1
9,0,479.6450239305528,0,0,3,15,3
11,0,750.6427826209307,1,2,4,8,2
7,0,539.0,2,1,1,6,0
7,0,541.8707480336038,1,1,1,12,0
7,0,538.1938729549319,2,0,11,19,2
8,0,693.1789282393152,2,3,9,27,2
8,0,586.1539229360485,1,2,9,40,3
8,0,543.0,1,0,17,60,7
8,0,545.7000783468372,2,1,9,33,10
12,0,452.2768957034812,1,2,10,35,2
7,0,627.6011746297529,3,1,9,37,8
7,0,565.238656409392,3,0,1,7,1
10,0,289.8824612633498,3,1,12,43,13
13,0,331.05618395978746,4,4,10,39,1
8,0,473.4881218914802,0,0,3,19,0
8,0,657.0,4,4,11,30,5
7,0,613.6055156384783,2,0,9,40,12
9,0,191.8850530781498,5,4,12,43,3
6,0,587.8705966608147,2,0,10,18,17
8,0,585.0,0,0,9,39,5
14,0,405.56207708640073,3,4,9,31,1
7,0,553.1621612905021,1,4,11,44,7
12,0,162.8762385522381,4,7,13,47,3
7,0,611.3577345675608,4,3,11,44,2
13,0,362.10096902257686,2,3,9,29,0
7,0,554.3562335073076,3,0,1,15,1
8,0,627.0,3,5,11,12,1
7,0,551.8257437119333,0,0,6,51,2
9,0,539.8790066290718,4,2,8,37,4
8,0,596.4456999948437,0,0,9,19,4
8,0,475.0,1,4,3,17,0
12,0,167.80133332569062,2,1,15,42,7
8,0,522.1134611659674,3,3,15,56,18
7,0,598.9287047779013,3,1,1,11,0
11,0,188.5060320179609,2,0,15,46,6
8,0,703.7068204407584,2,5,10,29,8
6,0,104.5074890708519,1,0,5,16,3
7,0,475.05938276426997,0,0,14,29,2
12,0,199.7408293249836,1,4,1,9,2
11,0,334.42222781863967,1,3,8,40,12
12,0,365.20237062255114,0,0,9,40,12
8,0,734.1616866356702,2,3,12,27,3
9,0,533.0595168359691,6,7,1,6,0
8,0,539.0,2,0,15,53,16
12,0,506.8301804932452,2,1,9,39,4
8,0,531.4263396223103,2,1,13,54,15
8,0,539.7614441521899,2,0,13,42,5
12,0,183.79103012084335,2,2,15,56,16
13,0,149.0329811482428,0,0,16,48,4
7,0,480.02546745423854,0,0,14,32,7
8,0,475.79641317516376,0,0,3,20,2
7,0,678.1857353008037,1,1,11,34,4
13,0,443.6192756980134,3,1,9,25,2
8,0,475.6946782631013,2,2,3,17,0
2,0,295.1967511044726,1,0,0,2,0
12,0,309.23320954562706,1,2,9,32,0
7,0,554.6386479534656,1,3,11,47,11
11,0,390.0043388781807,1,0,9,36,4
9,0,539.0011156185151,2,0,1,7,1
14,0,395.8511629984988,2,1,9,37,4
8,0,474.0,7,7,3,17,5
8,0,537.0,3,4,11,36,6
7,0,611.2634005711997,5,3,7,19,2
9,0,734.0,1,2,9,37,8
8,0,613.0039270439479,1,0,4,14,1
12,0,219.68621452563923,6,6,1,8,1
7,0,549.3762605107978,0,0,1,8,0
8,0,525.4418918002608,6,6,15,51,6
8,0,600.6530011811166,5,2,11,32,8
8,0,536.5071689065229,0,0,15,47,20
7,0,604.4846047342995,6,5,9,32,4
8,0,533.4281185455947,2,5,1,12,0
9,0,470.06963300968266,1,0,3,20,3
7,0,479.04798683869785,0,0,15,39,18
8,0,536.331001036226,6,8,9,9,12
12,0,399.24398750982414,2,1,12,43,7
16,0,264.80474265610786,3,1,10,37,8
9,0,470.69347965863255,1,0,3,20,3
8,0,545.5079857134506,2,0,1,9,0
7,0,555.8928216621002,0,0,1,14,1
8,0,549.222329276213,2,2,15,54,21
8,0,615.2383966413926,1,0,2,12,0
8,0,568.8880096360413,2,0,0,13,0
8,0,598.0383989534571,2,3,1,11,1
13,0,357.4286238735552,4,0,10,41,10
9,0,534.5615327275647,3,2,1,8,0
11,0,335.68207733031215,0,0,9,25,3
7,0,601.0,1,1,9,42,1
9,0,537.4249234612984,3,4,2,8,0
12,0,365.4895103233245,0,0,9,38,12
9,0,533.9513417331368,2,0,1,4,0
12,0,199.59743771464247,1,4,1,9,2
7,0,549.3042710890925,2,1,1,7,0
11,0,292.13831248113013,0,0,9,49,12
8,0,587.2793716586283,4,5,6,20,3
7,0,536.4798253075079,2,4,1,9,1
8,0,733.8468472707731,2,0,10,38,4
8,0,538.8276763020622,3,1,1,7,1
7,0,542.8785398804259,1,4,1,11,1
8,0,657.9754182355164,3,4,9,37,4
8,0,544.0336648910352,2,5,11,29,10
7,0,551.0528942189159,0,0,10,46,4
9,0,474.789055253844,2,0,3,17,2
12,0,445.5564547599235,3,2,9,29,6
8,0,544.824684792081,1,1,9,31,1
7,0,565.2263316759999,1,0,10,29,10
9,0,537.2001233182121,2,0,9,20,1
8,0,475.0,2,2,3,19,0
8,0,732.3595157153981,3,5,10,39,9
9,0,550.9038387647762,2,0,5,23,6
8,0,475.35397848733044,5,4,3,16,5
11,0,275.4576236095269,1,3,6,20,2
8,0,556.0,2,1,5,35,1
8,0,550.7985601228968,2,0,1,7,0
12,0,278.76705501665896,1,2,9,30,2
6,0,251.32524191208466,7,12,10,37,8
13,0,363.34532046516586,1,1,9,28,0
7,0,536.0,1,3,1,10,1
9,0,470.0,2,2,3,15,3
7,0,614.4698673354543,1,3,10,44,11
7,0,546.0,1,4,11,29,7
18,0,157.8112690463758,3,6,9,34,4
9,0,535.0,5,3,1,8,0
9,0,537.4141496537155,5,4,9,37,2
12,1,880.4671534210435,0,0,7,30,3
8,0,600.0,1,0,11,23,3
7,0,525.5552688516806,6,7,1,9,3
8,0,557.7505398122782,1,0,15,59,15
8,0,539.4951051073667,2,0,4,12,4
7,0,485.98605013819,0,0,10,41,11
7,0,560.5660726540336,1,2,10,38,7
8,0,538.7398495713196,4,3,15,45,19
9,0,540.1901635210481,4,2,8,36,5
7,0,549.0,2,0,1,8,0
8,0,718.6252649816681,5,9,6,22,4
8,0,620.7463634068198,1,3,11,34,2
8,0,582.6539731015965,1,2,9,39,6
8,0,477.88450971829076,1,2,3,20,3
7,0,536.3645459054346,3,3,9,36,9
6,0,12.880429894568211,1,0,0,4,0
7,0,534.5549958211329,2,2,1,14,0
8,0,663.7757677587009,6,4,10,35,4
7,0,555.6747010782891,4,3,1,7,0
8,0,656.6702114501705,2,0,9,26,8
8,0,472.9190370778118,5,6,3,12,1
11,0,232.6187002562308,5,5,15,39,3
8,0,600.0,1,0,10,21,3
7,0,551.0097851732517,2,4,10,38,4
8,0,560.8079260013005,2,0,17,63,14
8,0,538.5288672985937,2,4,15,65,5
6,0,17.74029155252315,1,0,0,3,0
8,0,550.0645118648204,1,0,0,6,0
8,0,713.2528918781103,4,3,9,28,3
8,0,703.7014606459741,3,1,9,37,6
8,0,585.9647225193116,2,0,9,26,7
8,0,474.0,7,7,3,16,5
0,1,837.3149606725507,2,3,12,39,2
9,0,730.403511564811,0,0,3,20,1
8,0,537.221616200631,4,1,15,52,12
6,0,475.51886839200546,0,0,13,29,2
2,0,499.02435582152975,2,1,10,34,9
4,0,478.58113306231235,1,0,13,46,15
8,0,488.71776000612704,1,1,3,17,0
10,0,524.403851470122,1,0,5,20,4
8,0,556.5712035186668,2,2,1,9,0
7,0,622.9401313074295,2,1,10,42,12
21,1,174.3484596441804,5,9,11,36,13
7,0,557.1752202845632,6,5,10,37,9
